user_id,timestamp,date,day_of_week,group,converted,revenue,device,traffic_source,new_customer,page_views,time_on_site,is_weekend,Revenue_Per_User,Converted_Text
user_06_0518,2025-10-21 10:47:00,2025-10-21,Tuesday,Treatment,1,138.54131464062945,Desktop,Social,True,4,196.6312231827905,False,138.54131464062945,Yes
user_06_0271,2025-10-21 16:01:00,2025-10-21,Tuesday,Control,0,0.0,Desktop,Organic,True,4,81.15042821129127,False,0.0,No
user_04_0011,2025-10-19 13:27:00,2025-10-19,Sunday,Control,0,0.0,Mobile,Social,False,2,104.63653156745056,True,0.0,No
user_04_0382,2025-10-19 13:30:00,2025-10-19,Sunday,Control,0,0.0,Desktop,Email,True,4,106.52638968779279,True,0.0,No
user_06_0551,2025-10-21 19:02:00,2025-10-21,Tuesday,Treatment,0,0.0,Desktop,Direct,True,6,32.11826095842017,False,0.0,No
user_12_0408,2025-10-27 16:35:00,2025-10-27,Monday,Control,1,27.042203910064607,Desktop,Paid Search,True,7,100.17592505783662,False,27.042203910064607,Yes
user_10_0110,2025-10-25 16:45:00,2025-10-25,Saturday,Control,0,0.0,Desktop,Social,True,5,295.6785641320484,True,0.0,No
user_06_0680,2025-10-21 15:09:00,2025-10-21,Tuesday,Treatment,0,0.0,Desktop,Paid Search,True,3,45.71406214835086,False,0.0,No
user_05_0351,2025-10-20 10:34:00,2025-10-20,Monday,Treatment,0,0.0,Desktop,Email,True,11,28.473654002466862,False,0.0,No
user_01_0087,2025-10-16 08:20:00,2025-10-16,Thursday,Control,0,0.0,Mobile,Paid Search,True,5,41.98314147674403,False,0.0,No
user_08_0001,2025-10-23 21:01:00,2025-10-23,Thursday,Treatment,0,0.0,Desktop,Direct,True,2,115.1345697052005,False,0.0,No
user_04_0544,2025-10-19 21:26:00,2025-10-19,Sunday,Control,0,0.0,Desktop,Organic,True,4,412.25694183042253,True,0.0,No
user_13_0044,2025-10-28 20:51:00,2025-10-28,Tuesday,Control,0,0.0,Mobile,Paid Search,False,3,69.13936064220793,False,0.0,No
user_13_0443,2025-10-28 11:47:00,2025-10-28,Tuesday,Control,0,0.0,Mobile,Email,False,4,35.01402527603306,False,0.0,No
user_08_0332,2025-10-23 20:34:00,2025-10-23,Thursday,Control,0,0.0,Desktop,Direct,True,5,130.10993387162304,False,0.0,No
user_06_0105,2025-10-21 21:18:00,2025-10-21,Tuesday,Treatment,0,0.0,Desktop,Organic,False,9,26.753641540106244,False,0.0,No
user_05_0881,2025-10-20 12:20:00,2025-10-20,Monday,Control,0,0.0,Desktop,Social,True,5,191.8661120599277,False,0.0,No
user_11_0487,2025-10-26 15:16:00,2025-10-26,Sunday,Treatment,0,0.0,Desktop,Organic,True,2,22.51591016628827,True,0.0,No
user_09_0325,2025-10-24 08:38:00,2025-10-24,Friday,Control,0,0.0,Desktop,Direct,True,8,86.76197425518316,False,0.0,No
user_01_0448,2025-10-16 20:12:00,2025-10-16,Thursday,Control,0,0.0,Desktop,Organic,False,4,122.74322283516567,False,0.0,No
user_08_0510,2025-10-23 15:16:00,2025-10-23,Thursday,Control,0,0.0,Desktop,Organic,False,2,164.64146704852288,False,0.0,No
user_07_0727,2025-10-22 17:46:00,2025-10-22,Wednesday,Treatment,1,191.8483182620243,Desktop,Organic,True,4,176.6473743830956,False,191.8483182620243,Yes
user_00_0439,2025-10-15 11:17:00,2025-10-15,Wednesday,Treatment,0,0.0,Mobile,Social,False,3,259.5927623610653,False,0.0,No
user_10_0195,2025-10-25 10:30:00,2025-10-25,Saturday,Control,0,0.0,Desktop,Organic,True,4,120.58103615479124,True,0.0,No
user_00_0031,2025-10-15 16:06:00,2025-10-15,Wednesday,Treatment,1,62.538683160560915,Desktop,Organic,True,5,353.11169641201263,False,62.538683160560915,Yes
user_00_0035,2025-10-15 22:40:00,2025-10-15,Wednesday,Control,0,0.0,Mobile,Organic,True,4,96.31305713945765,False,0.0,No
user_00_0621,2025-10-15 16:58:00,2025-10-15,Wednesday,Control,0,0.0,Mobile,Organic,False,5,55.85729523307401,False,0.0,No
user_01_0338,2025-10-16 18:02:00,2025-10-16,Thursday,Control,1,18.932387423330475,Desktop,Social,True,6,206.6285090377568,False,18.932387423330475,Yes
user_13_0059,2025-10-28 12:49:00,2025-10-28,Tuesday,Control,0,0.0,Mobile,Paid Search,False,7,28.70915036632657,False,0.0,No
user_05_0158,2025-10-20 18:45:00,2025-10-20,Monday,Treatment,0,0.0,Desktop,Social,True,5,96.30754861269898,False,0.0,No
user_08_0253,2025-10-23 11:48:00,2025-10-23,Thursday,Control,0,0.0,Tablet,Direct,True,4,129.47591952465172,False,0.0,No
user_11_0605,2025-10-26 12:23:00,2025-10-26,Sunday,Treatment,0,0.0,Mobile,Organic,False,7,19.45862556277109,True,0.0,No
user_04_0108,2025-10-19 19:57:00,2025-10-19,Sunday,Control,0,0.0,Desktop,Social,False,7,262.6500546599197,True,0.0,No
user_05_0471,2025-10-20 22:03:00,2025-10-20,Monday,Control,0,0.0,Tablet,Paid Search,True,8,86.33872191200255,False,0.0,No
user_12_0230,2025-10-27 14:42:00,2025-10-27,Monday,Control,0,0.0,Desktop,Paid Search,True,5,308.416027457116,False,0.0,No
user_00_0623,2025-10-15 14:54:00,2025-10-15,Wednesday,Control,0,0.0,Desktop,Organic,False,2,226.42306743607446,False,0.0,No
user_02_0590,2025-10-17 16:54:00,2025-10-17,Friday,Control,0,0.0,Desktop,Organic,True,3,148.66788887912668,False,0.0,No
user_03_0675,2025-10-18 10:53:00,2025-10-18,Saturday,Treatment,1,135.78897504058173,Desktop,Paid Search,False,6,17.486735949198874,True,135.78897504058173,Yes
user_03_0139,2025-10-18 15:21:00,2025-10-18,Saturday,Treatment,0,0.0,Desktop,Email,True,4,14.960882526652314,True,0.0,No
user_08_0045,2025-10-23 17:14:00,2025-10-23,Thursday,Control,0,0.0,Mobile,Organic,True,6,211.89035672489473,False,0.0,No
user_02_0301,2025-10-17 09:39:00,2025-10-17,Friday,Treatment,0,0.0,Desktop,Paid Search,False,2,224.2295187339589,False,0.0,No
user_07_0559,2025-10-22 15:43:00,2025-10-22,Wednesday,Control,0,0.0,Mobile,Organic,False,6,21.044404385086974,False,0.0,No
user_07_0719,2025-10-22 17:52:00,2025-10-22,Wednesday,Treatment,0,0.0,Desktop,Paid Search,True,3,13.360764579117046,False,0.0,No
user_00_0080,2025-10-15 19:58:00,2025-10-15,Wednesday,Treatment,1,144.66079948249836,Desktop,Social,True,7,84.32345296168806,False,144.66079948249836,Yes
user_00_0315,2025-10-15 11:44:00,2025-10-15,Wednesday,Treatment,0,0.0,Mobile,Paid Search,False,5,258.841310955894,False,0.0,No
user_07_0804,2025-10-22 16:54:00,2025-10-22,Wednesday,Treatment,1,77.83725814818585,Mobile,Direct,True,3,81.99133379638195,False,77.83725814818585,Yes
user_10_0055,2025-10-25 14:31:00,2025-10-25,Saturday,Control,0,0.0,Desktop,Organic,True,10,218.65442238351756,True,0.0,No
user_13_0665,2025-10-28 08:03:00,2025-10-28,Tuesday,Control,0,0.0,Desktop,Direct,True,10,71.56213188193477,False,0.0,No
user_12_0424,2025-10-27 16:55:00,2025-10-27,Monday,Treatment,0,0.0,Mobile,Paid Search,False,6,274.5452475558369,False,0.0,No
user_04_0488,2025-10-19 21:49:00,2025-10-19,Sunday,Control,0,0.0,Desktop,Email,True,5,90.045491257021,True,0.0,No
user_07_0490,2025-10-22 11:26:00,2025-10-22,Wednesday,Control,0,0.0,Desktop,Social,True,7,23.365400920825337,False,0.0,No
user_00_0119,2025-10-15 11:39:00,2025-10-15,Wednesday,Treatment,0,0.0,Desktop,Paid Search,True,6,286.60122143155814,False,0.0,No
user_13_0270,2025-10-28 19:08:00,2025-10-28,Tuesday,Treatment,0,0.0,Desktop,Social,False,5,0.4163415641087156,False,0.0,No
user_08_0249,2025-10-23 15:03:00,2025-10-23,Thursday,Treatment,0,0.0,Mobile,Social,True,6,99.2340397611505,False,0.0,No
user_06_0050,2025-10-21 18:00:00,2025-10-21,Tuesday,Treatment,0,0.0,Tablet,Email,False,4,161.12583379988445,False,0.0,No
user_13_0255,2025-10-28 11:14:00,2025-10-28,Tuesday,Control,0,0.0,Desktop,Paid Search,True,6,170.17034177562726,False,0.0,No
user_12_0729,2025-10-27 16:50:00,2025-10-27,Monday,Control,1,45.03656888387065,Desktop,Direct,True,6,63.774342261108025,False,45.03656888387065,Yes
user_12_0576,2025-10-27 12:07:00,2025-10-27,Monday,Treatment,1,10.0,Desktop,Direct,True,8,202.51101781745464,False,10.0,Yes
user_02_0459,2025-10-17 20:30:00,2025-10-17,Friday,Control,0,0.0,Desktop,Email,False,3,50.95156221392067,False,0.0,No
user_08_0016,2025-10-23 09:13:00,2025-10-23,Thursday,Treatment,0,0.0,Desktop,Direct,False,5,223.63890292078722,False,0.0,No
user_01_0342,2025-10-16 13:07:00,2025-10-16,Thursday,Treatment,0,0.0,Desktop,Organic,True,3,92.79651770851089,False,0.0,No
user_00_0758,2025-10-15 17:56:00,2025-10-15,Wednesday,Control,0,0.0,Tablet,Email,True,3,83.8443561766498,False,0.0,No
user_10_0331,2025-10-25 15:53:00,2025-10-25,Saturday,Treatment,1,105.89377545005158,Desktop,Organic,False,8,139.1305268165291,True,105.89377545005158,Yes
user_02_0728,2025-10-17 22:59:00,2025-10-17,Friday,Treatment,0,0.0,Mobile,Paid Search,True,3,230.0215096601777,False,0.0,No
user_09_0270,2025-10-24 17:38:00,2025-10-24,Friday,Treatment,0,0.0,Desktop,Email,True,5,81.05975465225306,False,0.0,No
user_09_0180,2025-10-24 19:12:00,2025-10-24,Friday,Treatment,0,0.0,Desktop,Email,True,5,73.55413523010888,False,0.0,No
user_03_0315,2025-10-18 19:47:00,2025-10-18,Saturday,Control,0,0.0,Mobile,Organic,False,11,59.106638196050135,True,0.0,No
user_00_0259,2025-10-15 18:45:00,2025-10-15,Wednesday,Treatment,0,0.0,Mobile,Social,True,9,116.48180399691475,False,0.0,No
user_13_0472,2025-10-28 09:53:00,2025-10-28,Tuesday,Control,0,0.0,Desktop,Paid Search,True,3,63.8586198879958,False,0.0,No
user_03_0068,2025-10-18 17:14:00,2025-10-18,Saturday,Control,0,0.0,Mobile,Social,True,6,29.586113686648233,True,0.0,No
user_06_0348,2025-10-21 18:46:00,2025-10-21,Tuesday,Treatment,0,0.0,Desktop,Direct,True,5,25.41242158514131,False,0.0,No
user_08_0124,2025-10-23 16:14:00,2025-10-23,Thursday,Treatment,0,0.0,Mobile,Organic,False,3,25.369903341021807,False,0.0,No
user_11_0477,2025-10-26 08:51:00,2025-10-26,Sunday,Treatment,0,0.0,Desktop,Paid Search,False,2,20.137133392360866,True,0.0,No
user_00_0251,2025-10-15 08:08:00,2025-10-15,Wednesday,Treatment,0,0.0,Mobile,Direct,True,5,106.63473468241443,False,0.0,No
user_10_0475,2025-10-25 12:31:00,2025-10-25,Saturday,Control,0,0.0,Tablet,Direct,True,5,56.655290502112116,True,0.0,No
user_00_0576,2025-10-15 14:50:00,2025-10-15,Wednesday,Control,0,0.0,Desktop,Direct,True,5,24.579869235658983,False,0.0,No
user_11_0130,2025-10-26 19:56:00,2025-10-26,Sunday,Control,0,0.0,Desktop,Organic,False,3,34.794232391914946,True,0.0,No
user_06_0445,2025-10-21 12:30:00,2025-10-21,Tuesday,Control,0,0.0,Mobile,Direct,False,6,168.14442834605205,False,0.0,No
user_02_0034,2025-10-17 18:43:00,2025-10-17,Friday,Treatment,0,0.0,Mobile,Paid Search,True,6,50.994896260443724,False,0.0,No
user_13_0265,2025-10-28 09:36:00,2025-10-28,Tuesday,Control,0,0.0,Mobile,Social,False,4,57.819137772699094,False,0.0,No
user_06_0672,2025-10-21 21:30:00,2025-10-21,Tuesday,Treatment,0,0.0,Mobile,Social,True,6,81.70671092038192,False,0.0,No
user_09_0144,2025-10-24 18:42:00,2025-10-24,Friday,Treatment,0,0.0,Desktop,Paid Search,True,6,186.62937715103646,False,0.0,No
user_06_0158,2025-10-21 17:33:00,2025-10-21,Tuesday,Control,0,0.0,Desktop,Social,False,5,55.7848562877286,False,0.0,No
user_12_0032,2025-10-27 21:28:00,2025-10-27,Monday,Treatment,0,0.0,Tablet,Social,True,7,208.7608557897803,False,0.0,No
user_03_0558,2025-10-18 22:00:00,2025-10-18,Saturday,Control,0,0.0,Desktop,Paid Search,True,3,134.950750477012,True,0.0,No
user_01_0309,2025-10-16 09:38:00,2025-10-16,Thursday,Control,1,149.31582550914214,Tablet,Social,False,6,195.58092383809873,False,149.31582550914214,Yes
user_09_0250,2025-10-24 17:42:00,2025-10-24,Friday,Treatment,1,61.93494523786842,Desktop,Social,True,6,300.3468876699682,False,61.93494523786842,Yes
user_13_0135,2025-10-28 19:26:00,2025-10-28,Tuesday,Treatment,0,0.0,Mobile,Organic,True,6,175.54934046900468,False,0.0,No
user_00_0304,2025-10-15 21:38:00,2025-10-15,Wednesday,Treatment,1,139.69065933055307,Mobile,Organic,False,4,148.2158838542955,False,139.69065933055307,Yes
user_08_0578,2025-10-23 09:59:00,2025-10-23,Thursday,Control,0,0.0,Desktop,Social,True,6,18.29771303345091,False,0.0,No
user_09_0068,2025-10-24 10:52:00,2025-10-24,Friday,Treatment,0,0.0,Mobile,Email,False,2,28.393857882323143,False,0.0,No
